SplittableRandom.nextInt()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 9350e060a2ba48d5 | 0100001000000000000000000000000001000000000000000000000010001000  5 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.94085250...0.94085250 | 1*PASSED
 b47d88ef7d3252dc | 0000000000000000100010000000000000000000110001000000000001000000  6 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.07670211...0.07670211 | 1*PASSED
 d8f3730c11f80e15 | 0000000000000000000000000000000101010011000000100010000000000000  7 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.90082202...0.90082202 | 1*PASSED
 6ab6314b80da40d3 | 0110000000010001100000000000100100000000000000000000000000100000  8 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.31264347...0.31264347 | 1*PASSED
 2af7e1ef5fca1728 | 0010010100000000000000010000000000000100000001000000010011000000  9 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.57131511...0.57131511 | 1*PASSED
 d6533a2ec826b297 | 0001010000001000000001000101000000001010000100000000010000000000 10 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.98427056...0.98427056 | 1*PASSED
 24cdbb4a20ab6db1 | 0100000001000000000001000000001000011000010111001000000000000000 11 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.39254093...0.39254093 | 1*PASSED
 618a9c3cc8f4b71e | 0010000000001000100000001000010101000111000010000000001000000000 12 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.77452938...0.77452938 | 1*PASSED
 35abb26c4aad6e48 | 0000000000000010010101000110010000100000010110000100000000010000 13 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.43734243...0.43734243 | 1*PASSED
 b194b248183f9310 | 0100000100000000001010000000011000010101000010000000010100100001 14 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.01493378...0.01493378 | 1*PASSED
