SplittableRandom.nextIntAlt2()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 f089c1337ddb3563 | 1000001011010000000100111000001001010001110001000101000001100000 20 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.55085245...0.55085245 | 1*PASSED
 c6d11ef2e1b8c0a3 | 0100000011001000100111000000010000010101010000000011010101100011 21 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.86621062...0.86621062 | 1*PASSED
 d25166471b0cb19b | 0000100010000011011110100100001011001011101110000000100000100000 22 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75264458...0.75264458 | 1*PASSED
 67aa668d166dc00b | 1001101000001011010100000101000000010001100101000110001111000010 23 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.92376654...0.92376654 | 1*PASSED
 b89ed8e38c8a4455 | 0111010100000111100100100110001000100001101000000111001000000110 24 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.30673207...0.30673207 | 1*PASSED
 a8754d0cb8754272 | 1001101000111001001001100101100010000100000001101001111001001000 25 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.72423902...0.72423902 | 1*PASSED
 e1012d58ed74c92b | 0111001000101110100110000001000000000011111111000101001101000001 26 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.96305874...0.96305874 | 1*PASSED
 1fb7fb1d638c9fdd | 0111111000000010110000100000011111110100010100010001001100101010 27 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.76418795...0.76418795 | 1*PASSED
 4ba754b75c31d7a0 | 1000100001000100110101001000010011010010111100010111011111010000 28 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.58039271...0.58039271 | 1*PASSED
 d744acd1edad7bd5 | 0000011110010101101011001011111001100111000100110000011010000010 29 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.36524165...0.36524165 | 1*PASSED
 56bd5ef145f34282 | 0000101110100101101000000110000000010110111111111101000001110011 30 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.02028645...0.02028645 | 1*PASSED
  74ca3f1665f38f8 | 0010110101110101101010111100100101110100110110000001101000010010 31 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.86464675...0.86464675 | 1*PASSED
 5862aa728c7e416c | 0110000111101100010111000110111100110111101011111010000000000001 32 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.24711907...0.24711907 | 1*PASSED
 56282fcf6d330300 | 1000000111101101110000111010111101010011101101101110010010000010 33 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.13431637...0.13431637 | 1*PASSED
 97bee25bd075827f | 0010001011111110001100111011110010001110001010110111010101001001 34 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.68787633...0.68787633 | 1*PASSED
 8dbdea6f16089ada | 1011000011101101111010101111101011011000100101110101010001010010 35 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.81619727...0.81619727 | 1*PASSED
 7b856d43895a3973 | 1111100110001011011101110100000000101111100001011111100100111011 36 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.63459309...0.63459309 | 1*PASSED
 90db1cd26469aba4 | 0011110011101011110101110010101101100111101000101000011001110111 37 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.88042248...0.88042248 | 1*PASSED
 889253205cd427f6 | 0100101101001011111101011101011011010110011111000001011101110110 38 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.12005386...0.12005386 | 1*PASSED
 3b2a62ba8aa8b4a2 | 0011101011110100111101001111010111011010000100001011011110111111 39 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.22801588...0.22801588 | 1*PASSED
 9eae32fb27db4750 | 0010010111010110011011101111101111011001111101001100111110110010 40 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.31740912...0.31740912 | 1*PASSED
 f27decd5e433a497 | 1011111001110010011101101000100011111111010101111011111001111010 41 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.45034228...0.45034228 | 1*PASSED
 8225c0db73977be8 | 1110111111011001011111010111101100100011011001111110011011010110 42 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.68544132...0.68544132 | 1*PASSED
 17ac9f5517b5b36d | 0111011111110000101011111011100111110010111111011101101100001111 43 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.04017939...0.04017939 | 1*PASSED
 2aab256d49dfa3c4 | 0111101111101111000111100001101111011110111110011010111000111111 44 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.36452808...0.36452808 | 1*PASSED
 9768d354a175e4c9 | 1111010111111101001101100111111110100010010110111110111101111110 45 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.82232547...0.82232547 | 1*PASSED
 8a0ee5ce0aae4a66 | 1110011101001111111001111011101011111101111110111000011010111111 46 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99306015...0.99306015 | 1*PASSED
 91c468a7d3b7edd9 | 1110010101110111110111010111011011110110111110011111100111111011 47 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.13078628...0.13078628 | 1*PASSED
 5b47bfa0a150cd32 | 1111111101011111001111110111011100011001111111010111101111011110 48 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.40245900...0.40245900 | 1*PASSED
 b2cffb103e49c0f2 | 1111011111101111110101111101111110011110011101001111011101110111 49 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.73844581...0.73844581 | 1*PASSED
 c68efa1b5ff8738e | 1111111110111110011110110110101111000011011111111111111111011011 50 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.22728051...0.22728051 | 1*PASSED
 68779b702affef16 | 1010011110111011111101111111110111101110001111111111111011011111 51 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.57890299...0.57890299 | 1*PASSED
 13010cdc60218c70 | 1110111010011111111111111111101110111111011110110011111110111101 52 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.88135259...0.88135259 | 1*PASSED
 1424d395460fc1ce | 1011111101111111101111110111101111010101110111011111111111111110 53 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.46153035...0.46153035 | 1*PASSED
 73ffe75b68b3ea23 | 0001111101111111101101111101111111111100111111111111111111101111 54 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.05980036...0.05980036 | 1*PASSED
 77bfe694f165e33c | 0011111011111111111111011011111111111110111110110011111111111111 55 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.22032191...0.22032191 | 1*PASSED
 b5ec90ffdeeddada | 0101110111111101111101111011111110111111111111111111111111011111 56 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.48244319...0.48244319 | 1*PASSED
 d90dd054c4ec5cef | 0111111111111010111111111111101111111111111111111111011101111101 57 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.88414127...0.88414127 | 1*PASSED
 b84aa32c0f61e37a | 1111101110111111111011111111110111111111111011011111111111111111 58 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75760556...0.75760556 | 1*PASSED
 aa325fa32a64dc6b | 1110111111111110111011111111111111111111111111111111011011111111 59 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.78853973...0.78853973 | 1*PASSED
 8abc5ca066d2dda7 | 0111111111111111101111111111111111111111111111111101111111111101 60 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.69903355...0.69903355 | 1*PASSED
 cb8433f8e39ffb5d | 1111111111111111011111010111111111111111111111111111111111111111 61 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.83410388...0.83410388 | 1*PASSED
 6a9527ff2ec3bc98 | 1111111111111111011111111101111111111111111111111111111111111111 62 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.85453037...0.85453037 | 1*PASSED
 23223098875d3370 | 1101111111111111111111111111111111111111111111111111111111111111 63 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.92060836...0.92060836 | 1*PASSED
